Timestamp,Capture Image Time,Call AI model Time,Send to Serial Time
2025-06-01 15:28:58,0.013243913650512695,0.5998799800872803,0.0010230541229248047
2025-06-01 15:29:02,0.008951187133789062,0.7221269607543945,0.0
2025-06-01 15:29:03,0.014030933380126953,0.7002677917480469,0.0
2025-06-01 15:29:05,0.00814056396484375,0.829620361328125,0.0009899139404296875
2025-06-01 15:29:14,0.011516571044921875,0.6099097728729248,0.0008256435394287109
2025-06-01 15:29:15,0.008116960525512695,0.580761194229126,0.0009000301361083984
2025-06-01 15:29:17,0.01418757438659668,0.7012736797332764,0.0007185935974121094
2025-06-01 15:29:18,0.013735771179199219,0.7204155921936035,0.0014226436614990234
2025-06-01 15:29:20,0.012987136840820312,1.4475374221801758,0.0
2025-06-01 15:29:22,0.008244752883911133,0.6819868087768555,0.0010404586791992188
